domain	last_responding_IP	server_ip	block_level	crawler_block_type	traceroute_block_type	block_status_code	lri_country	srv_country	lri_location_category	lri_comparison	lri_distance	merged_hops	min_diff	ref_ip	cdn_str	final_label
adrianchiriano.com.ar	181.89.51.205	200.58.110.65	HTTP	NoResponse	HTTP-NoTrace	N/A	AR	AR	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
albertofigueiredo.com	80.172.218.9	188.93.231.230	TCP	NoResponse	TCP-PacketDrop	N/A	PT	PT	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_False	TCP-Serverside-Blocking
naylornetwork.com	208.118.112.66	216.55.209.77	TCP	NoResponse	TCP-PacketDrop	N/A	CA	CA	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	2	N/A	CDN_False	TCP-Serverside-Blocking
lfccityexplorer.co.uk	64.209.96.150	91.197.230.202	HTTP	NoResponse	HTTP-NoTrace	N/A	US	GB	ELSEWHERE	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
vinahost.vn	125.212.255.22	171.244.33.117	TCP	NoResponse	TCP-PacketDrop	N/A	VN	VN	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_False	TCP-Serverside-Blocking
capitalrugs.co.uk	185.52.26.180	185.96.93.216	TCP	NoResponse	TCP-PacketDrop	N/A	GB	ERR	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	TCP-Serverside-Blocking
xhamster.one	203.135.5.69	88.208.60.137	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
africanporn.blog	110.93.252.198	104.31.8.160	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
adultchat.net	110.93.252.172	104.31.3.166	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
pornhubsurvey.com	203.135.5.69	216.18.168.122	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
brazzerssurvey.com	203.135.5.69	216.18.168.122	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
hentaiplaytime.com	203.135.5.69	216.18.168.122	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
hulu.com	110.93.252.172	172.227.176.108	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
pstargif.com	110.93.252.172	104.31.6.190	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
vipescortsinlahore.com	110.93.252.172	192.185.23.177	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
fuckbook.tv	110.93.252.172	35.184.135.239	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
fuckbooksite.com	110.93.252.172	35.184.135.239	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
fuckbook.com	110.93.252.172	35.184.135.239	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
swing.net	110.93.252.172	35.184.135.239	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
wwwxxx.pro	221.120.200.3	104.27.147.95	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xvidzz.com	221.120.200.3	172.67.202.50	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
bignudeboobs.com	203.135.5.69	74.117.179.31	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
voadeewanews.com	62.115.184.161	95.101.123.24	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.es	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.com	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.at	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.fr	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.de	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.co.uk	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.it	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.com.ar	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.no	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.se	116.119.57.240	104.120.68.62	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	IN	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
fetishfemdom.org	203.135.5.69	5.45.69.58	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
stories.com	62.115.135.50	23.56.176.103	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER	ERR	US	ERR	FROM_TEST	CLOSE_TO_SERVER	1	1	23.56.176.103	CDN_True	HTTP-Serverside-Blocking
monki.com	62.115.135.50	23.56.176.103	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER	ERR	US	ERR	FROM_TEST	CLOSE_TO_SERVER	1	1	23.56.176.103	CDN_True	HTTP-Serverside-Blocking
eurovidporn.com	221.120.200.3	104.28.8.25	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
dirtypornphotos.com	110.93.255.168	88.85.75.37	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
thenewstribe.com	110.93.252.198	104.31.11.180	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
pornglee.com	110.93.252.172	104.31.10.167	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
russiancupid.com	23.210.57.195	92.122.37.126	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	IT	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
gayscape.com	23.210.57.195	204.8.234.161	HTTP	RST	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
bglad.com	23.210.57.195	204.8.234.161	HTTP	Blockpage	HTTP-PacketDrop	N/A	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
fivestarpornsites.com	110.93.252.198	104.31.4.157	HTTP	RST	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
hentaiplay.net	110.93.252.198	104.31.4.157	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
forgethenar.info	52.93.69.191	13.35.175.62	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
hockerty.com	52.93.69.191	13.35.175.62	HTTP	Blockpage	HTTP-TracerouteComplete	403-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
oyoutube.com	209.59.157.243	69.16.230.42	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
rosamiss.com	209.59.157.243	69.16.230.42	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
casebtc.com	209.59.157.243	69.16.230.42	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
desidhamal.com	209.59.157.243	69.16.230.42	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
fashionmodeldirectory.com	110.93.252.146	104.31.14.188	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
ailawlani.club	69.167.128.153	72.52.178.23	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
perstago.pro	69.167.128.153	72.52.178.23	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
kidsearnmoney.net	69.167.128.153	72.52.178.23	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
canarytest.net	69.167.128.153	72.52.178.23	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
bestpricequeen.com	69.167.128.153	72.52.178.23	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
adultproxy.men	110.93.252.146	104.31.12.182	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
aiohotgirl.com	221.120.200.3	172.67.194.102	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
connexity.net	58.65.175.82	64.19.224.207	HTTP	NoResponse	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	192.0.66.144	CDN_False	HTTP-Censorship
powerfactorsaver.pro	65.49.109.213	220.158.132.187	HTTP	Blockpage	HTTP-TracerouteComplete	400-OTHER	US	ERR	ELSEWHERE	FROM_TEST	N/A	0	3	220.158.132.187	CDN_False	Inconclusive
arbz.info	65.49.109.213	220.158.132.187	HTTP	Blockpage	HTTP-TracerouteComplete	400-OTHER	US	ERR	ELSEWHERE	FROM_TEST	N/A	0	3	220.158.132.187	CDN_False	Inconclusive
axdsz.pro	65.49.109.213	220.158.132.187	HTTP	Blockpage	HTTP-TracerouteComplete	400-OTHER	US	ERR	ELSEWHERE	FROM_TEST	N/A	0	3	220.158.132.187	CDN_False	Inconclusive
tyblk.info	65.49.109.213	220.158.132.187	HTTP	Blockpage	HTTP-PacketDrop	400-OTHER	US	ERR	ELSEWHERE	FROM_TEST	N/A	0	3	220.158.132.187	CDN_False	Inconclusive
teenpattigold.in	52.93.10.77	52.221.127.75	HTTP	RST	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.0.198.247	CDN_True	HTTP-Serverside-Blocking
zbporn.com	149.11.135.106	88.208.3.148	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	US	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	2	1	N/A	CDN_False	HTTP-Serverside-Blocking
zbgalleries.com	149.11.135.106	88.208.3.148	HTTP	RST	HTTP-PacketDrop	N/A	US	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	2	1	N/A	CDN_False	HTTP-Serverside-Blocking
googlecommerce.com	216.239.51.113	216.58.208.78	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
adsensecustomsearchads.com	216.239.51.113	216.58.208.78	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
pornyhd.com	221.120.200.3	104.27.176.138	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
epornercams.com	110.93.252.190	207.246.147.250	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
pornhublive.com	110.93.252.190	207.246.147.250	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
ashemaletube.com	203.135.5.69	88.208.34.29	HTTP	RST	HTTP-TracerouteComplete	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
boyfriendtv.com	203.135.5.69	88.208.34.29	HTTP	RST	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
hotspotshield.com	203.135.5.69	104.19.137.73	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
fuktxxx.com	203.135.5.69	167.86.100.201	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
xxxdesimovies.net	221.120.200.3	104.24.118.125	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
dfusporn.net	221.120.200.3	172.67.198.76	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
totalteenfuck.com	172.16.36.130	109.206.182.62	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
braveyoungporn.com	172.16.36.130	109.206.182.62	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
onlycollegeporn.com	172.16.36.130	109.206.182.62	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
flameteenporn.com	172.16.36.130	109.206.182.62	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
divinesexvideos.com	172.16.36.130	109.206.182.62	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
indiansexhub.com	172.16.36.130	109.206.182.62	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
taketeenfuck.com	172.16.36.130	109.206.182.62	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
coolyoungporn.com	172.16.36.130	109.206.182.62	HTTP	Blockpage	HTTP-PacketDrop	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
ok.co.uk	203.135.5.69	52.30.77.50	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
justindianporn.com	221.120.200.3	172.67.215.151	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
adultsense.com	221.120.200.3	104.28.20.74	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
blogspot.com.tr	216.239.51.121	216.58.210.73	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
blogspot.com.eg	216.239.51.121	216.58.210.73	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
edsurge.com	3.13.31.214	3.13.31.214	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNSUPPORTED_BROWSER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
freehindifuck.com	119.63.136.181	109.206.176.66	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	93.93.51.223	CDN_False	HTTP-Censorship
exclusiveindiansex.com	119.63.136.181	109.206.176.66	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	93.93.51.223	CDN_False	HTTP-Censorship
bestindianfuck.com	119.63.136.181	109.206.176.66	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	93.93.51.223	CDN_False	HTTP-Censorship
bozztv.com	140.91.204.15	140.238.250.247	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_False	HTTP-Serverside-Blocking
hornyindiansex.com	110.93.252.190	109.206.188.75	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
doxxxindians.com	110.93.252.190	109.206.188.75	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
reserve-online.net	52.93.69.193	13.35.175.118	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
coolromcontent.com	52.93.69.193	13.35.175.118	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
newsherb.info	52.93.69.193	13.35.175.118	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
mcydr.com	52.93.69.193	13.35.175.118	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
petametrics.com	52.93.47.110	52.219.112.36	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	6	1	N/A	CDN_True	HTTP-Serverside-Blocking
javhd.com	110.93.255.226	213.174.154.216	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	93.93.51.223	CDN_False	HTTP-Censorship
fnp.com	52.95.65.129	13.126.25.246	HTTP	Blockpage	HTTP-TracerouteComplete	403-AKAMAI	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.6.118.31	CDN_True	HTTP-Serverside-Blocking
kamaporn.com	221.120.200.3	104.18.60.241	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
pornogids.net	110.93.252.172	104.27.204.89	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
discountedporn.com	110.93.252.172	104.27.204.89	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
bugmenot.com	110.93.252.172	104.27.204.89	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
porncomix.one	221.120.200.3	104.26.6.17	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
sexmovies24.com	221.120.200.3	172.67.162.90	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
hotxxxvideo.net	221.120.200.3	172.67.191.230	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
googlo.co	52.93.69.197	13.35.175.56	HTTP	Blockpage	HTTP-TracerouteComplete	403-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
